_id,id_l,id_r,name_l,addr_l,city_l,phone_l,type__l,name_r,addr_r,city_r,phone_r,type__r,type_match_pred,city_contain_pred,name_edit_pred,name_contain_pred,name_unmatch_pred,addr_contain_pred,addr_edit_pred,addr_num_match_pred,addr_unmatch_pred,phone_match_pred,city_unmatch_pred,phone_area_code_unmatch_pred
2792,737,323,'cafe la fortuna','69 w. 71st st.','new york',212/724-5846,'coffee bar','la folie','2316 polk st.','san francisco',415-776-5577,'french (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2793,751,323,'casa la femme','150 wooster st.  between houston and prince sts.','new york',212/505-0005,'middle eastern','la folie','2316 polk st.','san francisco',415-776-5577,'french (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2794,816,323,'la reserve','4 w. 49th st.','new york',212/247-2993,french,'la folie','2316 polk st.','san francisco',415-776-5577,'french (new)',1,-1,0,0,0,0,0,0,0,-1,-1,-1
2795,936,323,'la grotta at ravinia dunwoody rd.','holiday inn/crowne plaza at ravinia  dunwoody',atlanta,770/395-9925,italian,'la folie','2316 polk st.','san francisco',415-776-5577,'french (new)',-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2796,639,324,lulu,'816 folsom st.','san francisco',415/495-5775,mediterranean,'lulu restaurant-bis-cafe','816 folsom st.','san francisco',415-495-5775,mediterranean,1,1,-1,1,0,1,0,1,0,1,0,0
2797,640,325,'masa\'s','648 bush st.','san francisco',415/989-7154,french,'masa\'s','648 bush st.','san francisco',415-989-7154,'french (new)',1,1,1,1,0,1,0,1,0,1,0,0
2798,641,326,'mifune japan center  kintetsu building','1737 post st.','san francisco',415/922-0337,asian,mifune,'1737 post st.','san francisco',415-922-0337,japanese,-1,1,-1,1,0,1,0,1,0,1,0,0
2799,537,327,'cafe bizou','14016 ventura blvd.','sherman oaks',818/788-3536,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2800,560,327,'cafe lalo','201 w. 83rd st.','new york',212/496-6031,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2801,561,327,'cafe des artistes','1 w. 67th st.','new york',212/877-3500,continental,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2802,585,327,'park avenue cafe','100 e. 63rd st.','new york',212/644-1900,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2803,590,327,'river cafe','1 water st. at the east river',brooklyn,718/522-5200,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,0,0,-1,-1,-1
2804,599,327,'union square cafe','21 e. 16th st.','new york',212/243-4020,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,0,0,-1,-1,-1
2805,602,327,'coyote cafe','3799 las vegas blvd. s','las vegas',702/891-7349,southwestern,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2806,623,327,'cafe  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,'ext 6108 international','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2807,631,327,'cafe claude','7 claude la.','san francisco',415/392-3505,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,0,0,0,0,0,0,-1,-1,0,0
2808,642,327,'plumpjack cafe','3201 fillmore st.','san francisco',415/563-4755,mediterranean,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,1,1,0,0,0,-1,0,1,0,0
2809,657,327,'cafe pinot','700 w. fifth st.','los angeles',213/239-6500,californian,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
2810,663,327,'clearwater cafe','168 w. colorado blvd.','los angeles',818/356-0959,'health food','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2811,674,327,'hard rock cafe','8600 beverly blvd.','los angeles',310/276-7605,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2812,708,327,'west beach cafe','60 n. venice blvd.','los angeles',310/823-5396,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,0,-1,-1,-1,-1
2813,732,327,'bryant park grill  roof restaurant and bp cafe','25 w. 40th st.  between 5th and 6th aves.','new york',212/840-6500,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2814,735,327,'cafe bianco','1486 2nd ave.  between 77th and 78th sts.','new york',212/988-2655,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2815,736,327,'cafe botanica','160 central park s','new york',212/484-5120,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2816,737,327,'cafe la fortuna','69 w. 71st st.','new york',212/724-5846,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2817,738,327,'cafe luxembourg','200 w. 70th st.','new york',212/873-7411,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
2818,739,327,'cafe pierre','2 e. 61st st.','new york',212/940-8185,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2819,740,327,'cafe centro','200 park ave.  between 45th st. and vanderbilt ave.','new york',212/818-1222,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
2820,741,327,'cafe fes','246 w. 4th st. at charles st.','new york',212/924-7653,mediterranean,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2821,759,327,'corrado cafe','1013 3rd ave.  between 60th and 61st sts.','new york',212/753-5100,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2822,760,327,'cupcake cafe','522 9th ave. at 39th st.','new york',212/465-1530,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2823,766,327,'duane park cafe','157 duane st.  between w. broadway and hudson st.','new york',212/732-5555,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2824,771,327,'evergreen cafe','1288 1st ave. at 69th st.','new york',212/744-3266,asian,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2825,776,327,'film center cafe','635 9th ave.  between 44th and 45th sts.','new york','212/ 262-2525',american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2826,777,327,'fiorello\'s roman cafe','1900 broadway  between 63rd and 64th sts.','new york',212/595-5330,italian,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2827,786,327,'french roast cafe','2340 broadway at 85th st.','new york',212/799-1533,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2828,797,327,'hard rock cafe','221 w. 57th st.','new york',212/489-6565,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2829,805,327,'internet cafe','82 e. 3rd st.  between 1st and 2nd aves.','new york','212/ 614-0747','coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2830,835,327,'manhattan cafe','1161 1st ave.  between 63rd and 64th sts.','new york',212/888-6556,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2831,842,327,'milan cafe and coffee bar','120 w. 23rd st.','new york',212/807-1801,'coffee bar','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2832,846,327,'motown cafe','104 w. 57th st.  near 6th ave.','new york',212/581-8030,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2833,865,327,'popover cafe','551 amsterdam ave.  between 86th and 87th sts.','new york',212/595-8555,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2834,888,327,'sweet\'n\'tart cafe','76 mott st. at canal st.','new york',212/334-8088,asian,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2835,905,327,'victor\'s cafe','52 236 w. 52nd st.','new york',212/586-7714,'latin american','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2836,921,327,'cafe renaissance','7050 jimmy carter blvd.  norcross',atlanta,770/441--0291,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2837,954,327,'sundown cafe','2165 cheshire bridge rd.',atlanta,404/321-1118,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2838,966,327,'cafe michelle','1350 e. flamingo rd.','las vegas',702/735-8686,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2839,967,327,'cafe roma','3570 las vegas blvd. s','las vegas',702/731-7547,'coffee shops/diners','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2840,995,327,'cafe adriano','3347 fillmore st.','san francisco',415/474-4180,italian,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,-1,0,0,0,0,-1,0,-1,0,0
2841,996,327,'cafe marimba','2317 chestnut st.','san francisco',415/776-1506,'mexican/latin american/spanish','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,-1,0,0,0,0,-1,0,-1,0,0
2842,1007,327,'grand cafe hotel monaco','501 geary st.','san francisco',415/292-0101,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,1,-1,0,0,0,0,-1,0,-1,0,0
2843,1046,327,'south park cafe','108 south park','san francisco',415/495-7275,french,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,0,0,0,0,0,-1,-1,-1,0,0
2844,1049,327,'stars cafe','500 van ness ave.','san francisco',415/861-4344,american,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',1,1,0,0,0,0,0,-1,-1,-1,0,0
2845,1050,327,'stoyanof\'s cafe','1240 9th ave.','san francisco',415/664-3664,'greek and middle eastern','plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,0,0,0,0,0,-1,-1,-1,0,0
2846,1051,327,'straits cafe','3300 geary blvd.','san francisco',415/668-1783,asian,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,0,0,0,0,0,-1,-1,-1,0,0
2847,1066,327,'zuni cafe & grill','1658 market st.','san francisco',415/552-2522,mediterranean,'plumpjack cafe','3127 fillmore st.','san francisco',415-563-4755,'american (new)',-1,1,-1,0,0,0,0,-1,0,-1,0,0
2848,643,328,postrio,'545 post st.','san francisco',415/776-7825,american,postrio,'545 post st.','san francisco',415-776-7825,californian,-1,1,1,1,0,1,0,1,0,1,0,0
2849,568,329,'four seasons grill room','99 e. 52nd st.','new york',212/754-9494,american,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2850,589,329,'rainbow room','30 rockefeller plaza','new york',212/632-5000,'or 212/632-5100 american','ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
2851,591,329,'san domenico','240 central park s','new york',212/265-5959,italian,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2852,620,329,'mary mac\'s tea room','224 ponce de leon ave.',atlanta,404/876-1800,southern,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2853,623,329,'cafe  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,'ext 6108 international','ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2854,624,329,'dining room  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,international,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2855,625,329,'restaurant  ritz-carlton  atlanta','181 peachtree st.',atlanta,404/659-0400,continental,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2856,644,329,'ritz-carlton restaurant and dining room','600 stockton st.','san francisco',415/296-7465,american,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,1,0,0,0,1,0,1,0,1,0,0
2857,664,329,'dining room','9500 wilshire blvd.','los angeles',310/275-5200,californian,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,1,0,0,0,-1,-1,-1,-1,-1
2858,668,329,'dynasty room','930 hilgard ave.','los angeles',310/208-8765,continental,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2859,690,329,'pacific dining car','6th st.','los angeles',213/483-6000,american,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2860,876,329,'san pietro','18 e. 54th st.','new york',212/753-9015,italian,'ritz-carlton dining room (san francisco)','600 stockton st.','san francisco',415-296-7465,'french (new)',-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2861,645,330,'rose pistola','532 columbus ave.','san francisco',415/399-0499,italian,'rose pistola','532 columbus ave.','san francisco',415-399-0499,italian,1,1,1,1,0,1,0,1,0,1,0,0
2862,537,331,'cafe bizou','14016 ventura blvd.','sherman oaks',818/788-3536,french,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2863,560,331,'cafe lalo','201 w. 83rd st.','new york',212/496-6031,'coffee bar','ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2864,561,331,'cafe des artistes','1 w. 67th st.','new york',212/877-3500,continental,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2865,585,331,'park avenue cafe','100 e. 63rd st.','new york',212/644-1900,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2866,590,331,'river cafe','1 water st. at the east river',brooklyn,718/522-5200,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,0,0,-1,-1,-1
2867,599,331,'union square cafe','21 e. 16th st.','new york',212/243-4020,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,0,0,-1,-1,-1
2868,602,331,'coyote cafe','3799 las vegas blvd. s','las vegas',702/891-7349,southwestern,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2869,623,331,'cafe  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,'ext 6108 international','ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,1,0,0,0,0,0,-1,0,-1,0,0
2870,624,331,'dining room  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,international,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,1,0,0,0,0,0,-1,0,-1,0,0
2871,625,331,'restaurant  ritz-carlton  atlanta','181 peachtree st.',atlanta,404/659-0400,continental,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,1,0,0,0,1,0,1,0,1,0,0
2872,631,331,'cafe claude','7 claude la.','san francisco',415/392-3505,french,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
2873,642,331,'plumpjack cafe','3201 fillmore st.','san francisco',415/563-4755,mediterranean,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2874,644,331,'ritz-carlton restaurant and dining room','600 stockton st.','san francisco',415/296-7465,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2875,657,331,'cafe pinot','700 w. fifth st.','los angeles',213/239-6500,californian,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
2876,663,331,'clearwater cafe','168 w. colorado blvd.','los angeles',818/356-0959,'health food','ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2877,674,331,'hard rock cafe','8600 beverly blvd.','los angeles',310/276-7605,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2878,708,331,'west beach cafe','60 n. venice blvd.','los angeles',310/823-5396,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,0,-1,-1,-1,-1
2879,732,331,'bryant park grill  roof restaurant and bp cafe','25 w. 40th st.  between 5th and 6th aves.','new york',212/840-6500,american,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',1,-1,0,0,0,0,0,0,0,-1,-1,-1
2880,735,331,'cafe bianco','1486 2nd ave.  between 77th and 78th sts.','new york',212/988-2655,'coffee bar','ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2881,736,331,'cafe botanica','160 central park s','new york',212/484-5120,french,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
2882,737,331,'cafe la fortuna','69 w. 71st st.','new york',212/724-5846,'coffee bar','ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2883,738,331,'cafe luxembourg','200 w. 70th st.','new york',212/873-7411,french,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
2884,739,331,'cafe pierre','2 e. 61st st.','new york',212/940-8185,french,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2885,740,331,'cafe centro','200 park ave.  between 45th st. and vanderbilt ave.','new york',212/818-1222,french,'ritz-carlton cafe (atlanta)','181 peachtree st.',atlanta,404-659-0400,'american (new)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
